taxon_oid,Domain,Status,Proposal Name,Genome Name,Taxon Object ID,NCBI Taxon ID,RefSeq Project ID,GenBank Project ID,Phylum,Class,Order,Family,Genus,Species,Strain,Sequencing Center,Funding Agency,Add Date,Is Public,IMG Release,IMG Product Assignment,IMG Submission ID,GOLD ID,Biotic Relationships,Body Site,Body Subsite,Cell Arrangement,Cell Shape,Diseases,Energy Source,Energy Category,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Isolation,Specific Ecosystem,Gram Staining,Host Name,Host Gender,Motility,Metabolism,Oxygen Requirement,Broad Oxygen Requirement,Phenotype,Relevance,Salinity,Sporulation,Temperature Range,IMG Sample Id,IMG Project Id,Scaffold Count,CRISPR Count,GC Count,GC %,Coding Base Count,Genome Size,Gene Count,CDS Count,CDS %,RNA Count,rRNA Count,5S rRNA Count,16S rRNA Count,18S rRNA Count,23S rRNA Count,28S rRNA Count,tRNA Count,Other RNA Count,Fused Count,Fused %,Fusion Component Count,Fusion component %,Pseudo Count,Pseudo %,Unchar Count,Unchar %,Obsolete Count,Obsolete %,Revised Count,Revised %,w/ Func Pred Count,w/ Func Pred %,w/o Func Pred Sim Count,w/o Func Pred Sim %,w/o Func Pred No Sim Count,w/o Func Pred No Sim %,Signal Peptide Count,Signal Peptide %,Transmembrane Count,Transmembrane %,Orthologs Count,Orthologs %`,Paralogs Count,Paralogs %,Ortholog Group Count,Paralog Group Count,SwissProt Count,SwissProt %,Not SwissProt Count,Not SwissProt %,SEED Count,SEED %,Not SEED Count,Not SEED %,COG Count,COG %,KOG Count,KOG %,Pfam Count,Pfam %,TIGRfam Count,TIGRfam %,COG Cluster Count,KOG Cluster Count,Pfam Cluster Count,TIGRfam Cluster Count,InterPro Count,InterPro %,Enzyme Count,Enzyme %,TC Count,TC %,KEGG Count,KEGG %,Not KEGG Count,Not KEGG %,KO Count,KO %,Not KO Count,Not KO %,MetaCyc Count,MetaCyc %,Not MetaCyc Count,Not MetaCyc %,IMG Term Count,IMG Term %,IMG Pathwawy Count,IMG Pathway %,IMG Parts List Count,IMG Parts List %,Chromosomal Cassette Gene Count,Chromosomal Cassette Gene %,Chromosomal Cassette Count,KEGG ID,Has ATP 6PFK,Has Ppi 6PFK,Has ADP 6PFK,Has ATP 1PFK,Has Any 6PFK,Has EDD,Has EDA,Has ED Genes,Has EMP Glycolysis,Has ED Pathway,Has SemiP ED Pathway,Has SLP Bypass EMP
646564525,Bacteria,Finished,"Deferribacter desulfuricans SSM1, DSM 14783","Deferribacter desulfuricans SSM1, DSM 14783",646564525,639282,46653,37285,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Deferribacter,desulfuricans,SSM1,NITE,zzz,2010-06-24,Yes,IMG/W 3.2,zzz,zzz,Gc01227,Free living,zzz,zzz,zzz,Rod-shaped,None,Heterotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,zzz,Anaerobe,Anaerobe,zzz,zzz,zzz,zzz,Thermophile,zzz,10993,2,4,770784,0.3,2334394,2542933,2425,2374,97.9,51,6,2,2,zzz,2,zzz,43,2,215,8.87,1127,46.47,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1467,60.49,887,36.58,20,0.82,360,14.85,619,25.53,2311,95.3,294,12.12,2041,108,zzz,zzz,2374,97.9,zzz,zzz,2374,97.9,1850,76.29,836,34.47,1934,79.75,938,38.68,1293,560,1358,850,2089,86.14,684,28.21,329,13.57,828,34.14,1546,63.75,1346,55.51,1028,42.39,481,19.84,1893,78.06,472,19.46,151,6.23,155,6.39,2405,99.18,154,ddf,True,False,False,False,True,False,False,False,False,False,False,False
637000095,Bacteria,Finished,Desulfovibrio alaskensis G20,Desulfovibrio alaskensis G20,637000095,207559,57941,329,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,desulfuricans,G20,"DOE Joint Genome Institute, Univ of Missouri",DOE,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00315,Free living,zzz,zzz,Singles,Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,"Sulfate reducer, Toxic metal reducer",Anaerobe,Anaerobe,zzz,"Bioremediation, Environmental",zzz,Nonsporulating,Mesophile,zzz,10371,1,1,2157422,0.58,3395160,3730232,3874,3784,97.68,90,12,4,4,zzz,4,zzz,66,12,313,8.08,1650,42.59,9,0.23,zzz,zzz,zzz,zzz,4,zzz,2302,59.42,1110,28.65,372,9.6,662,17.09,817,21.09,3438,88.75,612,15.8,2854,247,294,7.59,3490,90.09,3766,97.21,18,0.46,2498,64.48,1070,27.62,2615,67.5,1122,28.96,1499,584,1533,935,2854,73.67,855,22.07,448,11.56,981,25.32,2803,72.35,1839,47.47,1945,50.21,611,15.77,3173,81.91,934,24.11,290,7.49,401,10.35,3857,99.56,141,dde,False,True,False,False,True,False,False,False,False,False,False,False
649633026,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Calditerrivibrio nitroreducens Yu37-1, DSM 19672",649633026,768670,60821,49523,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Calditerrivibrio,nitroreducens,DSM 19672,"DOE Joint Genome Institute, DSMZ",zzz,2011-03-26,Yes,IMG/W 3.4,zzz,zzz,Gc01554,Free living,zzz,zzz,zzz,Vibrio-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,Nitrate reducer,Anaerobe,Anaerobe,zzz,"Tree of Life, GEBA",zzz,Nonsporulating,Thermophile,zzz,14508,2,zzz,789723,0.36,2076059,2216552,2177,2127,97.7,50,6,2,2,zzz,2,zzz,41,3,184,8.45,zzz,zzz,27,1.24,zzz,zzz,zzz,zzz,zzz,zzz,1662,76.34,396,18.19,69,3.17,572,26.27,525,24.12,2091,96.05,49,2.25,1917,12,zzz,zzz,2127,97.7,zzz,zzz,2127,97.7,1798,82.59,781,35.88,1794,82.41,918,42.17,1327,538,1340,856,2018,92.7,661,30.36,304,13.96,776,35.65,1351,62.06,1298,59.62,829,38.08,468,21.5,1659,76.21,466,21.41,151,6.94,168,7.72,2132,97.93,73,cni,True,False,False,False,True,False,False,False,False,False,False,False
640753030,Bacteria,Finished,Janthinobacterium sp. Marseille,Janthinobacterium sp. Marseille,640753030,375286,58603,16549,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,sp.,Marseille,CNRS,zzz,2007-10-09,Yes,IMG/W 2.4,zzz,zzz,Gc00613,Free living,zzz,zzz,zzz,Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,zzz,,,zzz,"Environmental, Medical",zzz,zzz,Mesophile,zzz,10072,1,zzz,2229161,0.54,3679088,4110251,3763,3697,98.25,66,6,2,2,zzz,2,zzz,46,14,378,10.05,1967,52.27,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,2510,66.7,1176,31.25,11,0.29,897,23.84,928,24.66,3651,97.02,678,18.02,3128,269,318,8.45,3379,89.8,2535,67.37,1162,30.88,2957,78.58,1233,32.77,3089,82.09,1326,35.24,1697,681,1798,1059,3294,87.54,967,25.7,612,16.26,1102,29.29,2595,68.96,2057,54.66,1640,43.58,675,17.94,3022,80.31,888,23.6,273,7.25,364,9.67,3719,98.83,307,mms,False,False,False,False,False,True,True,True,False,True,False,False
637000207,Bacteria,Finished,Photorhabdus luminescens laumondii TTO1,Photorhabdus luminescens laumondii TTO1,637000207,243265,61593,9605,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Photorhabdus,luminescens,subsp. laumondii TTO1,Institut Pasteur,"Institut Pasteur, INRA, CNRS",2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00159,Symbiotic,zzz,zzz,zzz,Rod-shaped,"Septicemia, Toxemia",,,zzz,zzz,zzz,zzz,Symbiotic,zzz,Gram-,Heterorhabditis bacteriophora,zzz,Motile,zzz,Facultative,Facultative,Pathogen,"Biotechnological, Medical, Insect Pathogen",zzz,Nonsporulating,Mesophile,zzz,10527,1,5,2436329,0.43,4649252,5688987,5052,4895,96.89,157,22,8,7,zzz,7,zzz,85,50,361,7.15,1856,36.74,212,4.2,zzz,zzz,zzz,zzz,5,zzz,1760,34.84,3035,60.08,100,1.98,681,13.48,889,17.6,4771,94.44,1228,24.31,3726,376,735,14.55,4160,82.34,4675,92.54,220,4.35,3186,63.06,1276,25.26,3652,72.29,1560,30.88,1885,711,2047,1301,3998,79.14,1109,21.95,582,11.52,1260,24.94,3635,71.95,2320,45.92,2575,50.97,788,15.6,4107,81.29,1092,21.62,423,8.37,310,6.14,4523,89.53,775,plu,True,False,False,True,True,False,True,False,True,False,True,False
637000197,Bacteria,Finished,Nitrosospira multiformis ATCC 25196,Nitrosospira multiformis ATCC 25196,637000197,323848,58361,13912,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,multiformis,ATCC 25196,"DOE Joint Genome Institute, Oregon State Univ",DOE,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00325,Free living,zzz,zzz,zzz,Pleomorphic-shaped,None,"Autotroph, Lithotroph",Inorganic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,"Ammonia-oxidizer, Nitrifying",Aerobe,Aerobe,zzz,Biotechnological,zzz,zzz,Mesophile,zzz,10361,4,zzz,1742553,0.54,2766383,3234309,2885,2827,97.99,58,3,1,1,zzz,1,zzz,43,12,225,7.8,1279,44.33,22,0.76,zzz,zzz,zzz,zzz,zzz,zzz,2026,70.23,784,27.18,17,0.59,601,20.83,718,24.89,2749,95.29,422,14.63,2395,153,369,12.79,2458,85.2,1940,67.24,887,30.75,2102,72.86,981,34,2236,77.5,1083,37.54,1447,624,1543,947,2440,84.58,792,27.45,364,12.62,880,30.5,1947,67.49,1537,53.28,1290,44.71,592,20.52,2235,77.47,784,27.18,275,9.53,291,10.09,2758,95.6,374,nmu,True,False,False,False,True,False,False,False,False,False,False,False
641228499,Archaea,Finished,Nitrosopumilus maritimus SCM1,Nitrosopumilus maritimus SCM1,641228499,436308,58903,19265,Thaumarchaeota,Cenarchaea,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,maritimus,SCM1,DOE Joint Genome Institute,zzz,2008-02-07,Yes,IMG/W 2.5,zzz,zzz,Gc00694,Free living,zzz,zzz,Singles,Rod-shaped,None,"Chemolithoautotroph, Autotroph",Inorganic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Nonmotile,Ammonia-oxidizer,Aerobe,Aerobe,zzz,"Biotechnological, Ecological",zzz,zzz,Mesophile,zzz,12224,1,zzz,562144,0.34,1491022,1645259,1842,1797,97.56,45,4,1,1,zzz,1,zzz,40,1,67,3.64,573,31.11,6,0.33,zzz,zzz,zzz,zzz,zzz,zzz,1083,58.79,697,37.84,17,0.92,246,13.36,403,21.88,1721,93.43,227,12.32,1479,92,82,4.45,1715,93.11,1795,97.45,2,0.11,1131,61.4,657,35.67,1193,64.77,437,23.72,847,500,909,431,1313,71.28,441,23.94,109,5.92,528,28.66,1269,68.89,788,42.78,1009,54.78,329,17.86,1468,79.7,408,22.15,166,9.01,148,8.03,1820,98.81,115,nmr,False,False,False,False,False,False,False,False,False,False,False,False
637000326,Bacteria,Finished,Sulfurimonas denitrificans DSM 1251,Sulfurimonas denitrificans DSM 1251,637000326,326298,58185,13019,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurimonas,denitrificans,ATCC 33889,DOE Joint Genome Institute,DOE,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00328,Free living,zzz,zzz,Singles,Spiral-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Nonmotile,"Desulfurylates coal, Carbon dioxide fixation, Nitrate reducer, Sulfur oxidizer",Anaerobe,Anaerobe,zzz,Biotechnological,zzz,Nonsporulating,Mesophile,zzz,10358,1,zzz,758701,0.34,2063208,2201561,2164,2104,97.23,60,12,4,4,zzz,4,zzz,44,4,185,8.55,953,44.04,7,0.32,zzz,zzz,zzz,zzz,zzz,zzz,1499,69.27,605,27.96,zzz,zzz,392,18.11,485,22.41,2077,95.98,146,6.75,1888,68,275,12.71,1829,84.52,2094,96.77,10,0.46,1597,73.8,723,33.41,1659,76.66,798,36.88,1156,484,1245,721,1823,84.24,647,29.9,265,12.25,738,34.1,1366,63.12,1179,54.48,925,42.74,466,21.53,1638,75.69,640,29.57,224,10.35,279,12.89,2151,99.4,65,tdn,True,False,False,False,True,False,False,False,False,False,False,False
648028033,Bacteria,Finished,Herbaspirillum seropedicae SmR1,Herbaspirillum seropedicae SmR1,648028033,757424,50427,47945,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,seropedicae,SmR1,Genopar,zzz,2010-10-29,Yes,IMG/W 3.3,zzz,zzz,Gc01315,Free living,Plant-root,zzz,zzz,Spiral-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Rice,zzz,Motile,Nitrogen fixation,Aerobe,Aerobe,zzz,"Root Nodulating Bacteria (RNB), Biotechnological, Agricultural",zzz,zzz,Mesophile,zzz,17008,1,zzz,3496056,0.63,4885988,5513887,4799,4735,98.67,64,9,3,3,zzz,3,zzz,55,zzz,557,11.61,2577,53.7,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,3833,79.87,756,15.75,146,3.04,1854,38.63,1153,24.03,4568,95.19,1023,21.32,3795,351,2,0.04,4733,98.62,1,0.02,4734,98.65,3871,80.66,1678,34.97,3989,83.12,1570,32.72,1855,747,1937,1223,4201,87.54,1177,24.53,870,18.13,1481,30.86,3254,67.81,2484,51.76,2251,46.91,870,18.13,3865,80.54,871,18.15,216,4.5,297,6.19,4694,97.81,488,hse,False,False,False,False,False,True,True,True,False,True,False,False
639279306,Bacteria,Finished,Corynebacterium glutamicum Kalinowski ATCC 13032,Corynebacterium glutamicum Kalinowski ATCC 13032,639279306,196627,61611,13760,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,glutamicum,ATCC 13032 (Bielefeld),"Bielefeld Univ, Degussa",BMBF,2006-10-13,Yes,IMG/W 2.0,zzz,zzz,Gc00155,Free living,zzz,zzz,Singles,Rod-shaped,None,Chemoorganotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Nonmotile,zzz,Facultative,Facultative,Fast growing,"Glutamate production, Biotechnological, Amino acids production, Food industry",zzz,Nonsporulating,Mesophile,zzz,10531,1,zzz,1767468,0.54,2935847,3282708,3154,3058,96.96,96,18,6,6,zzz,6,zzz,60,18,240,7.61,1430,45.34,1,0.03,zzz,zzz,78,2,zzz,zzz,2247,71.24,800,25.36,11,0.35,687,21.78,794,25.17,2956,93.72,307,9.73,2640,133,481,15.25,2577,81.71,2329,73.84,729,23.11,2129,67.5,1035,32.82,2241,71.05,865,27.43,1342,630,1448,817,2435,77.2,807,25.59,412,13.06,904,28.66,2154,68.29,1498,47.5,1560,49.46,610,19.34,2448,77.62,715,22.67,294,9.32,229,7.26,3117,98.83,310,cgb,True,False,False,True,True,False,False,False,True,False,False,False
637000127,Bacteria,Finished,Haemophilus somnus 129PT,Histophilus somni 129PT,637000127,205914,57929,322,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Histophilus,somni,129PT,"DOE Joint Genome Institute, Virginia Tech",DOE,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00413,Free living,zzz,zzz,Singles,Rod-shaped,"Myocarditis, Pneumonia, Septicemia, Thrombotic-meningoencephalitis, Arthritis, Abortion, Constriction of blood vessels",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Facultative,Facultative,Pathogen,"Cattle Pathogen, Human Pathogen, Medical, Animal Pathogen",zzz,zzz,Mesophile,zzz,10273,2,zzz,748624,0.37,1798865,2012878,1880,1798,95.64,82,16,6,5,zzz,5,zzz,50,16,129,6.86,769,40.9,1,0.05,zzz,zzz,zzz,zzz,zzz,zzz,1305,69.41,486,25.85,7,0.37,294,15.64,402,21.38,1779,94.63,140,7.45,1672,60,400,21.28,1398,74.36,1399,74.41,399,21.22,1497,79.63,640,34.04,1551,82.5,883,46.97,1235,483,1329,881,1625,86.44,660,35.11,314,16.7,710,37.77,1088,57.87,1289,68.56,509,27.07,458,24.36,1340,71.28,674,35.85,273,14.52,198,10.53,1857,98.78,126,hso,True,False,False,False,True,False,True,False,True,False,True,False
637000327,Bacteria,Finished,Treponema denticola ATTC 35405,Treponema denticola ATTC 35405,637000327,243275,57583,4,Spirochaetes,Spirochaetes,Spirochaetales,Treponemaceae,Treponema,denticola,ATCC 35405,"BCM-HGSC, J. Craig Venter Institute, Univ of Texas",NIDCR,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00174,Free living,zzz,zzz,Singles,Spiral-shaped,Periodontal infection,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Motile,zzz,Anaerobe,Anaerobe,Pathogen,"Dental Pathogen, Human Pathogen, Medical",zzz,Nonsporulating,Mesophile,zzz,10512,1,1,1076827,0.38,2614642,2843201,2840,2783,97.99,57,6,2,2,zzz,2,zzz,44,7,196,6.9,936,32.96,16,0.56,zzz,zzz,zzz,zzz,zzz,zzz,1467,51.65,1132,39.86,184,6.48,587,20.67,807,28.42,2586,91.06,358,12.61,2191,128,251,8.84,2532,89.15,2767,97.43,16,0.56,1626,57.25,764,26.9,1776,62.54,708,24.93,1093,444,1219,610,2018,71.06,496,17.46,360,12.68,629,22.15,2154,75.85,1115,39.26,1668,58.73,322,11.34,2461,86.65,510,17.96,172,6.06,213,7.5,2820,99.3,99,tde,False,True,False,False,True,False,False,False,False,False,False,False
641522630,Bacteria,Finished,Histophilus somni 2336,Histophilus somni 2336,641522630,228400,57979,388,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Histophilus,somni,2336,"DOE Joint Genome Institute, Univ of Oklahoma, Virginia Polytechnic Institute",zzz,2008-05-30,Yes,IMG/W 2.6,zzz,zzz,Gc00743,Free living,zzz,zzz,Singles,Rod-shaped,"Pneumonia, Myocarditis, Arthritis",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Facultative,Facultative,Pathogen,"Medical, Human Pathogen, Animal Pathogen",zzz,zzz,Mesophile,zzz,11419,1,zzz,846186,0.37,2002224,2263857,2044,1980,96.87,64,16,6,5,zzz,5,zzz,48,zzz,134,6.56,808,39.53,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1569,76.76,407,19.91,4,0.2,332,16.24,429,20.99,1971,96.43,183,8.95,1823,76,377,18.44,1603,78.42,1652,80.82,328,16.05,1607,78.62,682,33.37,1682,82.29,913,44.67,1289,501,1407,904,1783,87.23,689,33.71,345,16.88,740,36.2,1240,60.67,1349,66,631,30.87,469,22.95,1511,73.92,685,33.51,277,13.55,190,9.3,2014,98.53,168,hsm,True,False,False,False,True,False,True,False,False,False,False,False
646564555,Archaea,Finished,"CSP_788459, Alkaliphilic Haloarchaeon",Natrialba magadii ATCC 43099,646564555,547559,46245,30691,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Natrialba,magadii,ATCC 43099,DOE Joint Genome Institute,zzz,2010-06-24,Yes,IMG/W 3.2,zzz,zzz,Gc01342,Free living,zzz,zzz,zzz,Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,zzz,Aerobe,Aerobe,Alkaliphile,zzz,Halophile,Nonsporulating,Mesophile,zzz,11817,4,2,2712852,0.61,3724491,4443643,4364,4304,98.63,60,12,5,3,zzz,4,zzz,46,2,240,5.5,1456,33.36,92,2.11,zzz,zzz,zzz,zzz,zzz,zzz,2497,57.22,1590,36.43,217,4.97,550,12.6,1013,23.21,3913,89.67,979,22.43,2868,373,7,0.16,4297,98.46,63,1.44,4241,97.18,2586,59.26,1317,30.18,2644,60.59,805,18.45,1284,688,1266,593,3039,69.64,829,19,406,9.3,979,22.43,3325,76.19,1577,36.14,2727,62.49,625,14.32,3679,84.3,703,16.11,286,6.55,216,4.95,4137,94.8,476,nmg,False,False,True,False,True,False,True,False,False,False,False,False
643692046,Archaea,Finished,Sulfolobus islandicus M.16.27,Sulfolobus islandicus M.16.27,643692046,427318,58851,18873,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,islandicus,M.16.27,DOE Joint Genome Institute,zzz,2009-06-09,Yes,IMG/W 2.9,zzz,zzz,Gc00996,Free living,zzz,zzz,Singles,Coccus-shaped,None,Heterotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Nonmotile,zzz,Aerobe,Aerobe,Acidophile,Biotechnological,zzz,Nonsporulating,Hyperthermophile,zzz,12226,1,3,942602,0.35,2279068,2692402,2956,2909,98.41,47,3,1,1,zzz,1,zzz,44,zzz,122,4.13,971,32.85,254,8.59,zzz,zzz,zzz,zzz,zzz,zzz,1717,58.09,1189,40.22,3,0.1,202,6.83,634,21.45,2860,96.75,513,17.35,2238,188,179,6.06,2730,92.35,62,2.1,2847,96.31,1899,64.24,997,33.73,1978,66.91,590,19.96,1102,586,1097,508,2223,75.2,594,20.09,254,8.59,682,23.07,2227,75.34,1095,37.04,1814,61.37,451,15.26,2458,83.15,592,20.03,225,7.61,203,6.87,2596,87.82,251,sim,False,False,False,False,False,False,False,False,False,False,False,False
637000189,Bacteria,Finished,Neisseria meningitidis MC58,Neisseria meningitidis MC58,637000189,122586,57817,251,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,meningitidis,MC58,J. Craig Venter Institute,Chiron Corp.,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00026,Free living,zzz,zzz,Pairs,Coccus-shaped,"Meningitis, Septicemia",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Aerobe,Aerobe,Pathogen,"Human Pathogen, Medical",zzz,Nonsporulating,Mesophile,zzz,10660,1,zzz,1170898,0.52,1821222,2272360,2226,2143,96.27,83,12,4,4,zzz,4,zzz,59,12,126,5.66,817,36.7,80,3.59,zzz,zzz,zzz,zzz,zzz,zzz,1231,55.3,888,39.89,24,1.08,398,17.88,426,19.14,2082,93.53,308,13.84,1839,119,583,26.19,1560,70.08,2058,92.45,85,3.82,1536,69,698,31.36,1596,71.7,857,38.5,1248,524,1355,834,1725,77.49,662,29.74,254,11.41,667,29.96,1476,66.31,1262,56.69,881,39.58,486,21.83,1657,74.44,617,27.72,273,12.26,181,8.13,2082,93.53,289,nme,False,False,False,False,False,True,True,True,False,False,False,False
639633045,Bacteria,Finished,"Neisseria meningitidis C, FAM18","Neisseria meningitidis C, FAM18",639633045,272831,57825,255,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,meningitidis,FAM18,"Max Planck Institute, Max-Planck Institute, Sanger Institute",Beowulf Genomics,2007-01-28,Yes,IMG/W 2.1,zzz,zzz,Gc00487,Free living,Blood,zzz,Pairs,Coccus-shaped,"Septicemia, Meningitis",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Aerobe,Aerobe,Pathogen,"Human Pathogen, Medical",zzz,Nonsporulating,Mesophile,zzz,10198,1,zzz,1133119,0.52,1782932,2194961,2051,1971,96.1,80,12,4,4,zzz,4,zzz,59,9,124,6.05,796,38.81,54,2.63,zzz,zzz,zzz,zzz,zzz,zzz,1332,64.94,638,31.11,1,0.05,375,18.28,414,20.19,1956,95.37,239,11.65,1765,82,375,18.28,1596,77.82,1456,70.99,515,25.11,1526,74.4,694,33.84,1588,77.43,842,41.05,1248,525,1356,832,1685,82.16,652,31.79,255,12.43,660,32.18,1311,63.92,1244,60.65,727,35.45,475,23.16,1496,72.94,606,29.55,273,13.31,173,8.43,1912,93.22,287,nmc,False,False,False,False,False,True,True,True,False,True,False,False
646564516,Bacteria,Finished,Candidatus Puniceispirillum marinum IMCC1322,Candidatus Puniceispirillum marinum IMCC1322,646564516,488538,47081,28081,Proteobacteria,Alphaproteobacteria,unclassified,unclassified,Candidatus Puniceispirillum,Puniceispirillum,marinum IMCC1322,"KORDI, Macrogen",zzz,2010-06-24,Yes,IMG/W 3.2,zzz,zzz,Gc01254,Free living,zzz,zzz,zzz,zzz,zzz,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,zzz,zzz,,,zzz,zzz,zzz,zzz,Mesophile,zzz,350,1,1,1345200,0.49,2476519,2753527,2582,2543,98.49,39,3,1,1,zzz,1,zzz,36,zzz,194,7.51,1173,45.43,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1999,77.42,487,18.86,57,2.21,436,16.89,593,22.97,2457,95.16,173,6.7,2271,70,zzz,zzz,2543,98.49,1,0.04,2542,98.45,2021,78.27,1048,40.59,2109,81.68,875,33.89,1355,632,1446,833,2220,85.98,837,32.42,414,16.03,973,37.68,1570,60.81,1484,57.47,1059,41.01,648,25.1,1895,73.39,535,20.72,185,7.16,155,6,2555,98.95,139,apb,False,False,False,False,False,True,True,True,False,False,False,False
637000190,Bacteria,Finished,Neisseria meningitidis Z2491,Neisseria meningitidis Z2491,637000190,122587,57819,252,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,meningitidis,Z2491,"Max Planck Institute, Max-Planck Institute, Sanger Institute, Univ of Oxford",Wellcome Trust,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00030,Free living,Brain,zzz,Pairs,Coccus-shaped,"Meningitis, Septicemia",,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Nonmotile,zzz,Aerobe,Aerobe,Pathogen,"Human Pathogen, Medical",zzz,Nonsporulating,Mesophile,zzz,10656,1,1,1131722,0.52,1785847,2184406,2227,2145,96.32,82,12,4,4,zzz,4,zzz,58,12,120,5.39,790,35.47,80,3.59,zzz,zzz,zzz,zzz,zzz,zzz,1315,59.05,822,36.91,8,0.36,392,17.6,418,18.77,2119,95.15,315,14.14,1855,107,553,24.83,1592,71.49,2076,93.22,69,3.1,1546,69.42,693,31.12,1622,72.83,848,38.08,1257,527,1366,840,1748,78.49,649,29.14,253,11.36,660,29.64,1485,66.68,1255,56.35,890,39.96,475,21.33,1670,74.99,617,27.71,277,12.44,180,8.08,2091,93.89,267,nma,False,False,False,False,False,True,True,True,False,False,False,False
